date,real_price_gold
1981-12-24,1385.4351
1981-12-25,1385.4351
1981-12-28,1370.2106
1981-12-29,1366.7504
1981-12-30,1375.4007
1981-12-31,1387.5112
1982-01-01,1383.0971
1982-01-04,1362.4023
1982-01-05,1391.7199
1982-01-06,1384.8216
1982-01-07,1367.576
1982-01-08,1380.5102
1982-01-11,1339.1208
1982-01-12,1341.7076
1982-01-13,1310.6655
1982-01-14,1292.5577
1982-01-15,1308.0787
1982-01-18,1289.1085
1982-01-19,1294.2822
1982-01-20,1281.348
1982-01-21,1296.8691
1982-01-22,1301.1805
1982-01-25,1283.0726
1982-01-26,1298.5936
1982-01-27,1316.7015
1982-01-28,1322.7375
1982-01-29,1334.8094
1982-02-01,1304.79
1982-02-02,1303.5866
1982-02-03,1299.6327
1982-02-04,1319.4023
1982-02-05,1321.1214
1982-02-08,1305.6495
1982-02-09,1301.3518
1982-02-10,1313.9012
1982-02-11,1306.5091
1982-02-12,1297.9136
1982-02-15,1297.9136
1982-02-16,1290.1777
1982-02-17,1285.88
1982-02-18,1269.5486
1982-02-19,1269.5486
1982-02-22,1252.3577
1982-02-23,1241.1836
1982-02-24,1247.2005
1982-02-25,1259.9217
1982-02-26,1246.6847
1982-03-01,1243.3575
1982-03-02,1243.3575
1982-03-03,1217.5439
1982-03-04,1192.5907
1982-03-05,1178.4792
1982-03-08,1137.5215
1982-03-09,1133.2193
1982-03-10,1146.1261
1982-03-11,1141.8238
1982-03-12,1112.5683
1982-03-15,1073.8479
1982-03-16,1116.8706
1982-03-17,1087.6152
1982-03-18,1101.3824
1982-03-19,1086.7547
1982-03-22,1104.1359
1982-03-23,1133.2193
1982-03-24,1141.8238
1982-03-25,1128.0565
1982-03-26,1109.1265
1982-03-29,1096.2197
1982-03-30,1116.0102
1982-03-31,1102.1396
1982-04-01,1120.7313
1982-04-02,1123.3018
1982-04-05,1156.7181
1982-04-06,1184.1366
1982-04-07,1213.2688
1982-04-08,1204.7005
1982-04-09,1204.7005
1982-04-12,1211.5551
1982-04-13,1211.5551
1982-04-14,1256.967
1982-04-15,1244.9714
1982-04-16,1243.2578
1982-04-19,1223.5507
1982-04-20,1175.5683
1982-04-21,1188.4208
1982-04-22,1182.423
1982-04-23,1207.271
1982-04-26,1223.5507
1982-04-27,1205.5573
1982-04-28,1214.9824
1982-04-29,1195.2754
1982-04-30,1238.1168
1982-05-03,1173.0122
1982-05-04,1160.2805
1982-05-05,1148.9069
1982-05-06,1135.6659
1982-05-07,1136.5147
1982-05-10,1116.9928
1982-05-11,1128.0269
1982-05-12,1125.4806
1982-05-13,1123.783
1982-05-14,1131.422
1982-05-17,1149.2464
1982-05-18,1147.5488
1982-05-19,1161.1293
1982-05-20,1162.8268
1982-05-21,1149.2464
1982-05-24,1116.9928
1982-05-25,1113.2582
1982-05-26,1121.2367
1982-05-27,1100.866
1982-05-28,1104.2611
1982-05-31,1104.2611
1982-06-01,1068.8049
1982-06-02,1067.9666
1982-06-03,1074.1699
1982-06-04,1068.8049
1982-06-07,1090.6001
1982-06-08,1102.336
1982-06-09,1093.115
1982-06-10,1095.6298
1982-06-11,1090.6001
1982-06-14,1075.5111
1982-06-15,1056.2307
1982-06-16,1062.9369
1982-06-17,1036.112
1982-06-18,1035.2738
1982-06-21,995.0364
1982-06-22,1019.3465
1982-06-23,1019.3465
1982-06-24,1040.3034
1982-06-25,1024.3761
1982-06-28,1018.5082
1982-06-29,1036.112
1982-06-30,1064.6135
1982-07-01,1034.8017
1982-07-02,1043.1415
1982-07-05,1051.6481
1982-07-06,1037.4705
1982-07-07,1023.126
1982-07-08,1045.8103
1982-07-09,1095.849
1982-07-12,1144.2199
1982-07-13,1175.9111
1982-07-14,1176.5783
1982-07-15,1168.2385
1982-07-16,1157.5635
1982-07-19,1159.2315
1982-07-20,1159.8987
1982-07-21,1222.6139
1982-07-22,1177.579
1982-07-23,1211.6054
1982-07-26,1174.9103
1982-07-27,1171.5744
1982-07-28,1157.5635
1982-07-29,1142.5519
1982-07-30,1143.8863
1982-08-02,1169.509
1982-08-03,1162.5179
1982-08-04,1152.5306
1982-08-05,1153.5294
1982-08-06,1147.537
1982-08-09,1118.5739
1982-08-10,1125.8979
1982-08-11,1110.2512
1982-08-12,1114.2461
1982-08-13,1125.2321
1982-08-16,1137.5497
1982-08-17,1124.2334
1982-08-18,1190.8152
1982-08-19,1187.1532
1982-08-20,1286.6929
1982-08-23,1313.3256
1982-08-24,1357.2696
1982-08-25,1334.9647
1982-08-26,1388.2301
1982-08-27,1391.5592
1982-08-30,1338.9596
1982-08-31,1369.9201
1982-09-01,1346.1911
1982-09-02,1361.1414
1982-09-03,1511.6411
1982-09-06,1574.7645
1982-09-07,1598.0206
1982-09-08,1521.6079
1982-09-09,1548.1862
1982-09-10,1504.9965
1982-09-13,1458.4845
1982-09-14,1508.9832
1982-09-15,1472.4381
1982-09-16,1490.0462
1982-09-17,1466.7902
1982-09-20,1409.3146
1982-09-21,1416.9559
1982-09-22,1474.0992
1982-09-23,1447.8531
1982-09-24,1431.9061
1982-09-27,1374.4306
1982-09-28,1363.7992
1982-09-29,1361.1414
1982-09-30,1318.9484
1982-10-01,1331.4797
1982-10-04,1283.4537
1982-10-05,1292.3964
1982-10-06,1338.104
1982-10-07,1386.13
1982-10-08,1434.156
1982-10-11,1424.2196
1982-10-12,1461.3155
1982-10-13,1419.9138
1982-10-14,1483.838
1982-10-15,1432.4999
1982-10-18,1418.2577
1982-10-19,1462.3091
1982-10-20,1397.7224
1982-10-21,1432.4999
1982-10-22,1417.5953
1982-10-25,1386.4612
1982-10-26,1388.4485
1982-10-27,1383.4802
1982-10-28,1385.1363
1982-10-29,1401.8626
1982-11-01,1417.9992
1982-11-02,1430.445
1982-11-03,1418.8289
1982-11-04,1409.536
1982-11-05,1385.6399
1982-11-08,1351.4552
1982-11-09,1358.093
1982-11-10,1364.0671
1982-11-11,1331.5419
1982-11-12,1320.9214
1982-11-15,1338.1797
1982-11-16,1352.4509
1982-11-17,1369.0454
1982-11-18,1355.7698
1982-11-19,1385.9718
1982-11-22,1362.4076
1982-11-23,1347.4726
1982-11-24,1358.093
1982-11-25,1362.4076
1982-11-26,1347.4726
1982-11-29,1440.4017
1982-11-30,1447.0395
1982-12-01,1466.9665
1982-12-02,1486.9615
1982-12-03,1470.299
1982-12-06,1483.629
1982-12-07,1514.6212
1982-12-08,1482.9625
1982-12-09,1457.9688
1982-12-10,1451.9702
1982-12-13,1461.9678
1982-12-14,1497.6255
1982-12-15,1457.9688
1982-12-16,1466.9665
1982-12-17,1456.3025
1982-12-20,1466.9665
1982-12-21,1473.6315
1982-12-22,1490.294
1982-12-23,1485.2952
1982-12-27,1522.9525
1982-12-28,1517.9537
1982-12-29,1534.6162
1982-12-30,1522.6192
1983-01-03,1503.2097
1983-01-04,1494.8954
1983-01-05,1509.861
1983-01-06,1511.5239
1983-01-07,1546.4436
1983-01-10,1576.3747
1983-01-11,1611.2944
1983-01-12,1597.9917
1983-01-13,1623.5995
1983-01-14,1606.971
1983-01-17,1657.854
1983-01-18,1612.9573
1983-01-19,1647.877
1983-01-20,1620.2738
1983-01-21,1612.9573
1983-01-24,1583.0261
1983-01-25,1625.2623
1983-01-26,1617.9458
1983-01-27,1651.2026
1983-01-28,1641.8907
1983-01-31,1661.1797
1983-02-01,1689.3835
1983-02-02,1655.1639
1983-02-03,1672.772
1983-02-04,1656.1606
1983-02-07,1628.5856
1983-02-08,1651.8416
1983-02-09,1629.5823
1983-02-10,1647.8549
1983-02-11,1676.0943
1983-02-14,1662.8052
1983-02-15,1691.7091
1983-02-16,1689.3835
1983-02-17,1676.7588
1983-02-18,1672.772
1983-02-21,1676.0943
1983-02-22,1612.9708
1983-02-23,1562.1398
1983-02-24,1578.0868
1983-02-25,1543.8673
1983-02-28,1357.1547
1983-03-01,1375.4273
1983-03-02,1428.5839
1983-03-03,1426.9227
1983-03-04,1370.4438
1983-03-07,1397.6866
1983-03-08,1387.0553
1983-03-09,1415.2947
1983-03-10,1444.1986
1983-03-11,1397.0221
1983-03-14,1423.6004
1983-03-15,1443.5342
1983-03-16,1392.0387
1983-03-17,1383.733
1983-03-18,1401.0089
1983-03-21,1377.0884
1983-03-22,1399.3477
1983-03-23,1362.1381
1983-03-24,1380.4107
1983-03-25,1367.786
1983-03-28,1357.8191
1983-03-29,1371.1083
1983-03-30,1388.7164
1983-03-31,1377.7529
1983-04-04,1375.5587
1983-04-05,1407.5561
1983-04-06,1413.4937
1983-04-07,1404.2574
1983-04-08,1389.4132
1983-04-11,1407.5561
1983-04-12,1427.3483
1983-04-13,1415.8028
1983-04-14,1436.5846
1983-04-15,1439.8833
1983-04-18,1461.3249
1983-04-19,1449.7795
1983-04-20,1430.647
1983-04-21,1449.7795
1983-04-22,1441.5327
1983-04-25,1456.3769
1983-04-26,1436.5846
1983-04-27,1432.2963
1983-04-28,1413.4937
1983-04-29,1415.8028
1983-05-02,1404.9444
1983-05-03,1421.3381
1983-05-04,1418.7151
1983-05-05,1421.9939
1983-05-06,1413.797
1983-05-09,1422.9775
1983-05-10,1454.7814
1983-05-11,1452.4862
1983-05-12,1441.6664
1983-05-13,1446.5845
1983-05-16,1430.1908
1983-05-17,1444.9451
1983-05-18,1451.5026
1983-05-19,1451.1747
1983-05-20,1438.3876
1983-05-23,1418.7151
1983-05-24,1432.158
1983-05-25,1448.2239
1983-05-26,1442.65
1983-05-27,1433.4695
1983-05-31,1434.4531
1983-06-01,1340.2344
1983-06-02,1348.4065
1983-06-03,1345.1377
1983-06-06,1332.716
1983-06-07,1308.1995
1983-06-08,1317.3523
1983-06-09,1332.716
1983-06-10,1344.157
1983-06-13,1350.041
1983-06-14,1333.3698
1983-06-15,1334.3504
1983-06-16,1348.4065
1983-06-17,1358.2131
1983-06-20,1358.8669
1983-06-21,1355.598
1983-06-22,1374.5574
1983-06-23,1374.5574
1983-06-24,1384.364
1983-06-27,1371.2886
1983-06-28,1359.8476
1983-06-29,1355.9249
1983-06-30,1359.8476
1983-07-01,1355.0539
1983-07-04,1354.4027
1983-07-05,1337.1471
1983-07-06,1340.0773
1983-07-07,1342.0308
1983-07-08,1386.9605
1983-07-11,1401.6115
1983-07-12,1396.7278
1983-07-13,1390.8674
1983-07-14,1387.6116
1983-07-15,1374.5885
1983-07-18,1375.2397
1983-07-19,1379.4722
1983-07-20,1394.1232
1983-07-21,1399.0069
1983-07-22,1378.821
1983-07-25,1373.9374
1983-07-26,1385.3326
1983-07-27,1387.6116
1983-07-28,1385.3326
1983-07-29,1373.9374
1983-08-01,1334.7667
1983-08-02,1344.5048
1983-08-03,1334.1175
1983-08-04,1343.8556
1983-08-05,1329.8976
1983-08-08,1326.0024
1983-08-09,1340.6095
1983-08-10,1325.0286
1983-08-11,1336.3897
1983-08-12,1338.6619
1983-08-15,1350.3476
1983-08-16,1364.9548
1983-08-17,1371.4468
1983-08-18,1368.2008
1983-08-19,1355.8659
1983-08-22,1368.85
1983-08-23,1384.1063
1983-08-24,1376.3158
1983-08-25,1373.719
1983-08-26,1353.5937
1983-08-29,1351.9706
1983-08-30,1357.1643
1983-08-31,1344.5048
1983-09-01,1345.5808
1983-09-02,1348.4877
1983-09-05,1353.6555
1983-09-06,1350.7486
1983-09-07,1334.5991
1983-09-08,1337.183
1983-09-09,1339.4439
1983-09-12,1342.6738
1983-09-13,1313.6047
1983-09-14,1297.4551
1983-09-15,1308.7598
1983-09-16,1309.7288
1983-09-19,1331.3692
1983-09-20,1331.6922
1983-09-21,1328.1392
1983-09-22,1316.8346
1983-09-23,1333.9531
1983-09-26,1340.4129
1983-09-27,1331.3692
1983-09-28,1335.891
1983-09-29,1320.0645
1983-09-30,1308.1138
1983-10-03,1252.7032
1983-10-04,1267.1947
1983-10-05,1254.3134
1983-10-06,1268.8048
1983-10-07,1279.7539
1983-10-10,1279.7539
1983-10-11,1284.9064
1983-10-12,1271.0591
1983-10-13,1283.6183
1983-10-14,1283.9403
1983-10-17,1272.0251
1983-10-18,1279.1098
1983-10-19,1268.8048
1983-10-20,1254.9575
1983-10-21,1269.4489
1983-10-24,1270.415
1983-10-25,1281.6861
1983-10-26,1264.2964
1983-10-27,1238.2118
1983-10-28,1248.5168
1983-10-31,1230.161
1983-11-01,1213.9099
1983-11-02,1230.9438
1983-11-03,1213.9099
1983-11-04,1224.5159
1983-11-07,1218.088
1983-11-08,1228.3727
1983-11-09,1230.9438
1983-11-10,1227.0871
1983-11-11,1227.7299
1983-11-14,1229.6583
1983-11-15,1231.5866
1983-11-16,1231.5866
1983-11-17,1207.482
1983-11-18,1205.875
1983-11-21,1202.6611
1983-11-22,1210.0531
1983-11-23,1207.482
1983-11-24,1206.8392
1983-11-25,1207.482
1983-11-28,1266.9401
1983-11-29,1258.2624
1983-11-30,1301.6508
1983-12-01,1281.7433
1983-12-02,1286.5595
1983-12-05,1275.3218
1983-12-06,1274.6796
1983-12-07,1283.3487
1983-12-08,1287.5227
1983-12-09,1248.0301
1983-12-12,1256.0571
1983-12-13,1249.6355
1983-12-14,1248.9934
1983-12-15,1248.0301
1983-12-16,1211.1062
1983-12-19,1204.0424
1983-12-20,1213.9959
1983-12-21,1215.6013
1983-12-22,1216.5645
1983-12-23,1221.7017
1983-12-27,1212.7116
1983-12-28,1213.6748
1983-12-29,1227.8022
1983-12-30,1224.9125
1984-01-03,1222.4879
1984-01-04,1193.761
1984-01-05,1197.5913
1984-01-06,1197.5913
1984-01-09,1165.6725
1984-01-10,1184.8238
1984-01-11,1173.6522
1984-01-12,1176.2057
1984-01-13,1191.2075
1984-01-16,1178.1208
1984-01-17,1173.6522
1984-01-18,1176.8441
1984-01-19,1195.9953
1984-01-20,1184.8238
1984-01-23,1185.3026
1984-01-24,1165.3533
1984-01-25,1169.822
1984-01-26,1171.4179
1984-01-27,1180.9935
1984-01-30,1180.3551
1984-01-31,1192.8035
1984-02-01,1200.9549
1984-02-02,1217.154
1984-02-03,1216.8363
1984-02-06,1209.5309
1984-02-07,1206.037
1984-02-08,1226.6828
1984-02-09,1216.5187
1984-02-10,1199.3668
1984-02-13,1196.8257
1984-02-14,1194.2847
1984-02-15,1216.5187
1984-02-16,1219.3774
1984-02-17,1213.6601
1984-02-20,1223.6654
1984-02-21,1235.5764
1984-02-22,1255.2694
1984-02-23,1264.7983
1984-02-24,1256.8576
1984-02-27,1249.8697
1984-02-28,1267.9746
1984-02-29,1252.0931
1984-03-01,1244.8973
1984-03-02,1264.8689
1984-03-05,1286.4256
1984-03-06,1275.9642
1984-03-07,1263.9179
1984-03-08,1259.1627
1984-03-09,1267.722
1984-03-12,1254.4076
1984-03-13,1259.1627
1984-03-14,1267.088
1984-03-15,1250.6035
1984-03-16,1244.8973
1984-03-19,1247.7504
1984-03-20,1248.3844
1984-03-21,1243.6292
1984-03-22,1234.1189
1984-03-23,1229.6808
1984-03-26,1228.0958
1984-03-27,1232.5339
1984-03-28,1222.7066
1984-03-29,1236.972
1984-03-30,1231.5829
1984-04-02,1221.509
1984-04-03,1200.0568
1984-04-04,1202.5806
1984-04-05,1202.5806
1984-04-06,1199.4259
1984-04-09,1206.3663
1984-04-10,1202.8961
1984-04-11,1212.9912
1984-04-12,1204.7889
1984-04-13,1196.2712
1984-04-16,1199.1104
1984-04-17,1199.4259
1984-04-18,1200.3723
1984-04-19,1214.2531
1984-04-23,1221.509
1984-04-24,1208.8901
1984-04-25,1206.0508
1984-04-26,1198.4795
1984-04-27,1196.2712
1984-04-30,1185.5451
1984-05-01,1184.3073
1984-05-02,1186.8238
1984-05-03,1190.5985
1984-05-04,1184.9364
1984-05-07,1178.0162
1984-05-08,1168.5795
1984-05-09,1172.0396
1984-05-10,1169.2086
1984-05-11,1171.725
1984-05-14,1171.725
1984-05-15,1173.9269
1984-05-16,1180.2181
1984-05-17,1184.3073
1984-05-18,1181.4763
1984-05-21,1197.5187
1984-05-22,1193.744
1984-05-23,1190.5985
1984-05-24,1181.4763
1984-05-25,1208.5282
1984-05-29,1212.932
1984-05-30,1215.4485
1984-05-31,1208.5282
1984-06-01,1234.8285
1984-06-04,1226.36
1984-06-05,1234.8285
1984-06-06,1228.2419
1984-06-07,1230.1238
1984-06-08,1210.6776
1984-06-11,1199.7
1984-06-12,1176.1765
1984-06-13,1173.04
1984-06-14,1178.0584
1984-06-15,1154.2212
1984-06-18,1153.9075
1984-06-19,1162.376
1984-06-20,1160.4941
1984-06-21,1162.6896
1984-06-22,1173.6673
1984-06-25,1157.9849
1984-06-26,1158.9259
1984-06-27,1157.9849
1984-06-28,1169.5899
1984-06-29,1169.9035
1984-07-02,1156.035
1984-07-03,1150.7235
1984-07-04,1152.9105
1984-07-05,1139.788
1984-07-06,1103.5447
1984-07-09,1057.6158
1984-07-10,1075.425
1984-07-11,1059.8029
1984-07-12,1065.7393
1984-07-13,1077.9245
1984-07-16,1093.859
1984-07-17,1084.4858
1984-07-18,1080.1116
1984-07-19,1094.1715
1984-07-20,1068.5512
1984-07-23,1046.6803
1984-07-24,1057.6158
1984-07-25,1067.6139
1984-07-26,1075.425
1984-07-27,1047.3052
1984-07-30,1057.6158
1984-07-31,1069.4886
1984-08-01,1055.1237
1984-08-02,1070.686
1984-08-03,1086.8708
1984-08-06,1086.8708
1984-08-07,1064.4611
1984-08-08,1072.2422
1984-08-09,1071.3085
1984-08-10,1079.0896
1984-08-13,1069.1298
1984-08-14,1101.8106
1984-08-15,1092.162
1984-08-16,1096.2082
1984-08-17,1095.5857
1984-08-20,1087.182
1984-08-21,1076.9109
1984-08-22,1073.7985
1984-08-23,1093.0957
1984-08-24,1089.3608
1984-08-27,1083.1358
1984-08-28,1088.427
1984-08-29,1090.917
1984-08-30,1080.6459
1984-08-31,1083.7583
1984-09-03,1067.1363
1984-09-04,1056.9141
1984-09-05,1047.6212
1984-09-06,1054.7458
1984-09-07,1052.2677
1984-09-10,1048.2407
1984-09-11,1054.1262
1984-09-12,1048.5505
1984-09-13,1043.2845
1984-09-14,1057.5336
1984-09-17,1038.3283
1984-09-18,1042.9747
1984-09-19,1053.197
1984-09-20,1049.17
1984-09-21,1064.0387
1984-09-24,1077.0488
1984-09-25,1068.6851
1984-09-26,1072.0925
1984-09-27,1069.3047
1984-09-28,1064.6582
1984-10-01,1066.876
1984-10-02,1066.2582
1984-10-03,1076.4513
1984-10-04,1069.347
1984-10-05,1061.9339
1984-10-08,1061.9339
1984-10-09,1053.2852
1984-10-10,1043.0921
1984-10-11,1044.3276
1984-10-12,1046.7987
1984-10-15,1045.8721
1984-10-16,1048.652
1984-10-17,1051.7408
1984-10-18,1048.652
1984-10-19,1048.652
1984-10-22,1045.2543
1984-10-23,1050.1964
1984-10-24,1050.1964
1984-10-25,1045.5632
1984-10-26,1042.7832
1984-10-29,1038.4589
1984-10-30,1036.2967
1984-10-31,1030.1191
1984-11-01,1031.0458
1984-11-02,1059.7717
1984-11-05,1057.6095
1984-11-06,1057.6095
1984-11-07,1073.6714
1984-11-08,1072.127
1984-11-09,1071.2003
1984-11-12,1067.8026
1984-11-13,1082.32
1984-11-14,1068.1115
1984-11-15,1061.625
1984-11-16,1065.6405
1984-11-19,1060.6984
1984-11-20,1058.2273
1984-11-21,1051.123
1984-11-22,1056.2196
1984-11-23,1051.123
1984-11-26,1040.6211
1984-11-27,1028.2658
1984-11-28,1016.2194
1984-11-29,1021.1615
1984-11-30,1016.2194
1984-12-03,1017.7639
1984-12-04,1025.4859
1984-12-05,1018.9994
1984-12-06,1021.4704
1984-12-07,1010.0418
1984-12-10,1007.5708
1984-12-11,1009.1152
1984-12-12,1002.3198
1984-12-13,1001.3931
1984-12-14,996.1422
1984-12-17,972.9761
1984-12-18,954.4432
1984-12-19,955.3698
1984-12-20,949.81
1984-12-21,960.6208
1984-12-26,965.5629
1984-12-27,955.061
1984-12-28,952.281
1984-12-31,952.281
1985-01-02,941.8435
1985-01-03,931.978
1985-01-04,934.4444
1985-01-07,919.3379
1985-01-08,931.0531
1985-01-09,926.4287
1985-01-10,936.6024
1985-01-11,937.8356
1985-01-14,921.8042
1985-01-15,930.4365
1985-01-16,933.2112
1985-01-17,941.8435
1985-01-18,949.5509
1985-01-21,947.0845
1985-01-22,946.1596
1985-01-23,925.5038
1985-01-24,927.3536
1985-01-25,921.1877
1985-01-28,917.7964
1985-01-29,934.7527
1985-01-30,933.8278
1985-01-31,945.2347
1985-02-01,931.5708
1985-02-04,924.2066
1985-02-05,926.6614
1985-02-06,929.1161
1985-02-07,925.434
1985-02-08,919.9108
1985-02-11,920.8314
1985-02-12,928.1956
1985-02-13,930.3435
1985-02-14,933.105
1985-02-15,932.7982
1985-02-18,934.3324
1985-02-19,928.5024
1985-02-20,929.4229
1985-02-21,919.9108
1985-02-22,915.6151
1985-02-25,872.0436
1985-02-26,876.6462
1985-02-27,892.2951
1985-02-28,882.783
1985-03-01,877.9358
1985-03-04,882.2155
1985-03-05,880.0757
1985-03-06,878.5472
1985-03-07,885.2724
1985-03-08,889.552
1985-03-11,889.552
1985-03-12,881.6041
1985-03-13,887.1065
1985-03-14,888.6349
1985-03-15,894.7487
1985-03-18,913.3957
1985-03-19,968.1138
1985-03-20,990.429
1985-03-21,973.6162
1985-03-22,964.4455
1985-03-25,961.6944
1985-03-26,989.512
1985-03-27,1009.9931
1985-03-28,997.1542
1985-03-29,1006.3248
1985-04-01,976.973
1985-04-02,969.6708
1985-04-03,977.2773
1985-04-04,963.5857
1985-04-08,966.0197
1985-04-09,983.0582
1985-04-10,995.5328
1985-04-11,1010.7457
1985-04-12,1003.7478
1985-04-15,1016.8309
1985-04-16,1005.5733
1985-04-17,995.837
1985-04-18,1003.1392
1985-04-19,994.9243
1985-04-22,997.0541
1985-04-23,993.7072
1985-04-24,979.7114
1985-04-25,981.2326
1985-04-26,984.2752
1985-04-29,981.2326
1985-04-30,977.5815
1985-05-01,947.2623
1985-05-02,949.3842
1985-05-03,947.8686
1985-05-06,939.3811
1985-05-07,950.2936
1985-05-08,948.1717
1985-05-09,955.1436
1985-05-10,953.3248
1985-05-13,973.0279
1985-05-14,989.6997
1985-05-15,978.181
1985-05-16,970.2998
1985-05-17,977.5747
1985-05-20,979.9997
1985-05-21,954.5373
1985-05-22,958.7811
1985-05-23,956.0529
1985-05-24,953.9311
1985-05-28,943.6249
1985-05-29,945.7467
1985-05-30,953.628
1985-05-31,951.8092
1985-06-03,961.5489
1985-06-04,954.2942
1985-06-05,949.76
1985-06-06,951.5737
1985-06-07,950.0623
1985-06-10,943.1099
1985-06-11,952.1783
1985-06-12,950.6669
1985-06-13,948.2486
1985-06-14,961.8512
1985-06-17,963.9671
1985-06-18,978.4765
1985-06-19,983.6152
1985-06-20,961.5489
1985-06-21,947.3418
1985-06-24,950.9691
1985-06-25,953.6896
1985-06-26,957.317
1985-06-27,952.1783
1985-06-28,960.3398
1985-07-01,947.0928
1985-07-02,929.8949
1985-07-03,936.2309
1985-07-04,936.9852
1985-07-05,940.1533
1985-07-08,932.912
1985-07-09,949.8083
1985-07-10,949.8083
1985-07-11,945.8859
1985-07-12,943.1705
1985-07-15,952.8254
1985-07-16,970.6268
1985-07-17,982.3938
1985-07-18,965.4976
1985-07-19,962.1787
1985-07-22,957.0495
1985-07-23,973.0405
1985-07-24,958.5581
1985-07-25,957.6529
1985-07-26,956.1443
1985-07-29,985.1093
1985-07-30,981.1869
1985-07-31,988.1264
1985-08-01,970.034
1985-08-02,965.2154
1985-08-05,974.8525
1985-08-06,963.7096
1985-08-07,967.0224
1985-08-08,971.8409
1985-08-09,968.5282
1985-08-12,984.4896
1985-08-13,983.8873
1985-08-14,981.7792
1985-08-15,997.7406
1985-08-16,1009.787
1985-08-19,1027.2542
1985-08-20,1007.0766
1985-08-21,1011.594
1985-08-22,1010.3893
1985-08-23,1008.2812
1985-08-26,1016.7137
1985-08-27,1011.8951
1985-08-28,1026.6519
1985-08-29,1015.509
1985-08-30,1003.4627
1985-09-02,1005.0377
1985-09-03,985.6667
1985-09-04,979.0596
1985-09-05,979.0596
1985-09-06,953.8323
1985-09-09,959.8388
1985-09-10,965.8453
1985-09-11,964.0433
1985-09-12,959.5384
1985-09-13,964.9443
1985-09-16,959.5384
1985-09-17,954.4329
1985-09-18,950.5287
1985-09-19,950.5287
1985-09-20,958.3371
1985-09-23,984.1651
1985-09-24,984.7658
1985-09-25,986.5677
1985-09-26,988.67
1985-09-27,988.67
1985-09-30,979.0596
1985-10-01,964.9841
1985-10-02,973.063
1985-10-03,972.7638
1985-10-04,981.4412
1985-10-07,975.4568
1985-10-08,977.2521
1985-10-09,977.8505
1985-10-10,974.5591
1985-10-11,974.8583
1985-10-14,974.8583
1985-10-15,979.0474
1985-10-16,969.1732
1985-10-17,974.5591
1985-10-18,976.9529
1985-10-21,976.6537
1985-10-22,981.4412
1985-10-23,975.1576
1985-10-24,976.6537
1985-10-25,974.2599
1985-10-28,976.9529
1985-10-29,976.9529
1985-10-30,976.6537
1985-10-31,973.3622
1985-11-01,965.9089
1985-11-04,971.5785
1985-11-05,969.1913
1985-11-06,968.5945
1985-11-07,964.4169
1985-11-08,961.433
1985-11-11,964.7153
1985-11-12,964.7153
1985-11-13,968.2961
1985-11-14,971.2801
1985-11-15,971.5785
1985-11-18,965.9089
1985-11-19,968.5945
1985-11-20,972.4736
1985-11-21,972.1752
1985-11-22,974.8608
1985-11-25,985.9015
1985-11-26,989.1838
1985-11-27,979.9335
1985-11-28,973.6672
1985-11-29,979.9335
1985-12-02,957.3062
1985-12-03,960.5796
1985-12-04,964.7456
1985-12-05,961.1747
1985-12-06,959.0917
1985-12-09,945.1055
1985-12-10,943.9152
1985-12-11,938.8564
1985-12-12,945.4031
1985-12-13,946.2958
1985-12-16,948.0813
1985-12-17,955.5207
1985-12-18,953.1401
1985-12-19,969.5069
1985-12-20,968.6141
1985-12-23,974.8633
1985-12-24,974.8633
1985-12-26,968.6141
1985-12-27,972.4826
1985-12-30,973.0778
1985-12-31,981.1124
1986-01-02,968.9305
1986-01-03,970.4143
1986-01-06,973.3819
1986-01-07,979.9107
1986-01-08,987.033
1986-01-09,989.7039
1986-01-10,1010.1805
1986-01-13,1007.2129
1986-01-14,1011.9611
1986-01-15,1029.7668
1986-01-16,1077.8424
1986-01-17,1046.3855
1986-01-20,1041.6373
1986-01-21,1058.5528
1986-01-22,1048.1661
1986-01-23,1039.56
1986-01-24,1050.5402
1986-01-27,1063.5978
1986-01-28,1048.1661
1986-01-29,1049.0564
1986-01-30,1063.0043
1986-01-31,1040.1535
1986-02-03,1033.486
1986-02-04,1008.1919
1986-02-05,1003.7283
1986-02-06,1003.1331
1986-02-07,1004.0258
1986-02-10,1012.0604
1986-02-11,999.8598
1986-02-12,1004.3234
1986-02-13,993.9082
1986-02-14,985.8736
1986-02-17,990.9324
1986-02-18,1004.3234
1986-02-19,1016.5241
1986-02-20,1003.7283
1986-02-21,1005.8113
1986-02-24,1017.7144
1986-02-25,1049.2576
1986-02-26,1029.6175
1986-02-27,1002.538
1986-02-28,1006.1089
